id,original_language,title,genre_list,cast_list,crew_list,comp_list,comb
77987,en,Only God Forgives,Drama Thriller Crime ,Julian Jenna Gordon ,Nicolas Winding Refn,Gaumont WildBunch BoldFilms FilmiVäst AGrandElephant ,Drama Thriller Crime Julian Jenna Gordon Nicolas Winding RefnGaumont WildBunch BoldFilms FilmiVäst AGrandElephant en
40185,fr,Camping Sauvage,Drama Romance ,Blaise Camille Eddie ,Christophe Ali,,Drama Romance Blaise Camille Eddie Christophe Alifr
68202,en,Without Men,Comedy Romance ,Rosalba Gordon PriestRafael ,Gabriela Tagliavini,,Comedy Romance Rosalba Gordon PriestRafael Gabriela Tagliavinien
8981,en,Dear Frankie,Drama Family ,TheStranger Lizzie Frankie ,Shona Auerbach,ScottishScreen PathéPicturesInternational UKFilmCouncil InsideTrackProductions SigmaFilms ScorpioFilms ,Drama Family TheStranger Lizzie Frankie Shona AuerbachScottishScreen PathéPicturesInternational UKFilmCouncil InsideTrackProductions SigmaFilms ScorpioFilms en
10914,en,All Hat,Action Comedy Drama Western ,Chrissie RayDokes PeteCulpepper ,Leonard Farlinger,NewRealFilms ,Action Comedy Drama Western Chrissie RayDokes PeteCulpepper Leonard FarlingerNewRealFilms en
50848,fr,The Names of Love,Drama Comedy Romance ,"ArthurMartin BahiaBenmahmoud MohamedBenmahmoud,lepèredeBahia ",Michel Leclerc,Canal+ TPSStar DelanteFilms TF1DroitsAudiovisuels ,"Drama Comedy Romance ArthurMartin BahiaBenmahmoud MohamedBenmahmoud,lepèredeBahia Michel LeclercCanal+ TPSStar DelanteFilms TF1DroitsAudiovisuels fr"
166624,en,Treading Water,Drama Comedy ,Mica Laura Sophie ,Analeine Cal y Mayor,RhombusMedia MecanismoFilms Redrum ,Drama Comedy Mica Laura Sophie Analeine Cal y MayorRhombusMedia MecanismoFilms Redrum en
10822,en,Savage Grace,Drama ,BarbaraBaekeland BrooksBaekeland TonyBaekeland ,Tom Kalin,CelluloidDreams KillerFilms JohnWellsProductions MontfortProducciones ,Drama BarbaraBaekeland BrooksBaekeland TonyBaekeland Tom KalinCelluloidDreams KillerFilms JohnWellsProductions MontfortProducciones en
10844,en,Out of the Blue,Drama ,NickHarvey Julie-AnneBryson GarryHolden ,Robert Sarkies,,Drama NickHarvey Julie-AnneBryson GarryHolden Robert Sarkiesen
9336,en,Police Academy,Comedy Crime ,CadetCareyMahoney CadetKarenThompson Lt.ThaddeusHarris ,Hugh Wilson,WarnerBros. TheLaddCompany ,Comedy Crime CadetCareyMahoney CadetKarenThompson Lt.ThaddeusHarris Hugh WilsonWarnerBros. TheLaddCompany en
5689,en,The Blue Lagoon,Romance Adventure Drama ,Emmeline Richard PaddyButton ,Randal Kleiser,ColumbiaPicturesCorporation ,Romance Adventure Drama Emmeline Richard PaddyButton Randal KleiserColumbiaPicturesCorporation en
712,en,Four Weddings and a Funeral,Comedy Drama Romance ,Charles Carrie Tom ,Mike Newell,ChannelFourFilms PolyGramFilmedEntertainment WorkingTitleFilms ,Comedy Drama Romance Charles Carrie Tom Mike NewellChannelFourFilms PolyGramFilmedEntertainment WorkingTitleFilms en
13342,en,Fast Times at Ridgemont High,Comedy ,JeffSpicoli StacyHamilton BradHamilton ,Amy Heckerling,UniversalPictures RefugeeFilms ,Comedy JeffSpicoli StacyHamilton BradHamilton Amy HeckerlingUniversalPictures RefugeeFilms en
10339,en,Moby Dick,Adventure Drama ,CaptainAhab Ishmael Starbuck ,John Huston,WarnerBros. MoulinProductionsInc. ,Adventure Drama CaptainAhab Ishmael Starbuck John HustonWarnerBros. MoulinProductionsInc. en
1429,en,25th Hour,Crime Drama ,MontyBrogan JacobElinsky FrankSlaughtery ,Spike Lee,40Acres&AMuleFilmworks TouchstonePictures ,Crime Drama MontyBrogan JacobElinsky FrankSlaughtery Spike Lee40Acres&AMuleFilmworks TouchstonePictures en
9303,en,Bound,Crime Drama Romance Thriller ,Violet Corky Caesar ,Lilly Wachowski,DinoDeLaurentiisCompany SpellingFilms ,Crime Drama Romance Thriller Violet Corky Caesar Lilly WachowskiDinoDeLaurentiisCompany SpellingFilms en
641,en,Requiem for a Dream,Crime Drama ,SaraGoldfarb HarryGoldfarb MarionSilver ,Darren Aronofsky,ArtisanEntertainment ,Crime Drama SaraGoldfarb HarryGoldfarb MarionSilver Darren AronofskyArtisanEntertainment en
27686,en,State Fair,Music Romance ,MargyFrake PatGilbert WayneFrake ,Walter Lang,TwentiethCenturyFoxFilmCorporation ,Music Romance MargyFrake PatGilbert WayneFrake Walter LangTwentiethCenturyFoxFilmCorporation en
65749,es,Tango,Drama Foreign Romance ,MarioSuárez LauraFuentes ElenaFlores ,Carlos Saura,AdelaPictures ,Drama Foreign Romance MarioSuárez LauraFuentes ElenaFlores Carlos SauraAdelaPictures es
6106,en,Salvador,Drama ,RichardBoyle DoctorRock AmbassadorThomasKelly ,Oliver Stone,HemdaleFilm ,Drama RichardBoyle DoctorRock AmbassadorThomasKelly Oliver StoneHemdaleFilm en
252680,en,Moms' Night Out,Comedy ,Allyson Sean Sondra ,Jon Erwin,TriStarPictures ProvidentFilms PureFlixEntertainment AffirmFilms FourBoysEntertainment ,Comedy Allyson Sean Sondra Jon ErwinTriStarPictures ProvidentFilms PureFlixEntertainment AffirmFilms FourBoysEntertainment en
141,en,Donnie Darko,Fantasy Drama Mystery ,DonnieDarko GretchenRoss JimCunningham ,Richard Kelly,PandoraCinema FlowerFilms AdamFieldsProductions ,Fantasy Drama Mystery DonnieDarko GretchenRoss JimCunningham Richard KellyPandoraCinema FlowerFilms AdamFieldsProductions en
66607,en,Saving Private Perez,Action Comedy Foreign ,Rosalío Carmelo Eladio ,Beto Gómez,,Action Comedy Foreign Rosalío Carmelo Eladio Beto Gómezen
17139,nl,Character,Drama Foreign History ,Dreverhaven Katadreuffe Joba ,Mike van Diem,FirstFloorFeatures AlmericaFilms ,Drama Foreign History Dreverhaven Katadreuffe Joba Mike van DiemFirstFloorFeatures AlmericaFilms nl
12079,en,Spun,Comedy Crime Drama ,Ross TheCook Nikki ,Jonas Åkerlund,MuseProductions BrinkFilms SilverNitrate ,Comedy Crime Drama Ross TheCook Nikki Jonas ÅkerlundMuseProductions BrinkFilms SilverNitrate en
39800,en,Life During Wartime,Comedy Drama ,Helen Andy Joy ,Todd Solondz,WercWerkWorks ,Comedy Drama Helen Andy Joy Todd SolondzWercWerkWorks en
4550,ko,Sympathy for Lady Vengeance,Drama Thriller ,Mr.Baek LeeGeum-ja Jenny ,Park Chan-wook,CJCapitalInvestment KoreaCapitalInvestment MohoFilms TSJEntertainment SamsungVentureCapital IlshinCapitalInvestments CenturionInvestment ,Drama Thriller Mr.Baek LeeGeum-ja Jenny Park Chan-wookCJCapitalInvestment KoreaCapitalInvestment MohoFilms TSJEntertainment SamsungVentureCapital IlshinCapitalInvestments CenturionInvestment ko
62116,fr,Mozart's Sister,Drama ,NannerlMozart LéopoldMozart Anna-MariaMozart ,René Féret,LesFilmsAlyne ,Drama NannerlMozart LéopoldMozart Anna-MariaMozart René FéretLesFilmsAlyne fr
9991,en,Mean Machine,Comedy Drama ,DannyMeehan Doc Governor ,Barry Skolnick,SKAFilms ,Comedy Drama DannyMeehan Doc Governor Barry SkolnickSKAFilms en
13807,cn,Exiled,Action Crime Thriller ,Blaze Tai BossFay ,Johnnie To,MediaAsiaFilms MilkyWayImageCompany ,Action Crime Thriller Blaze Tai BossFay Johnnie ToMediaAsiaFilms MilkyWayImageCompany cn
68818,en,Blackthorn,Adventure Action Western ,James Yana Ing.EduardoApodaca ,Mateo Gil,QuickfireFilms TelevisiónEspañola(TVE) ArcadiaMotionPictures NoodlesProduction Canal+España InstitutodelaCinematografíaydelasArtesAudiovisuales(ICAA) InstitutodeCréditoOficial(ICO) ONO ArianeMararíaFilms NixFilms EterPictures MantoFilms PegasoProducciones IbermediaEuropeanCommunityProgram AudiovisualAvalSGR ,Adventure Action Western James Yana Ing.EduardoApodaca Mateo GilQuickfireFilms TelevisiónEspañola(TVE) ArcadiaMotionPictures NoodlesProduction Canal+España InstitutodelaCinematografíaydelasArtesAudiovisuales(ICAA) InstitutodeCréditoOficial(ICO) ONO ArianeMararíaFilms NixFilms EterPictures MantoFilms PegasoProducciones IbermediaEuropeanCommunityProgram AudiovisualAvalSGR en
12093,sv,Lilya 4-ever,Crime Drama ,Lilja Wolodja Lilja'smother ,Lukas Moodysson,DetDanskeFilminstitut MemfisFilm FilmiVäst ,Crime Drama Lilja Wolodja Lilja'smother Lukas MoodyssonDetDanskeFilminstitut MemfisFilm FilmiVäst sv
36419,en,After.Life,Drama Horror Mystery Thriller ,EliotDeacon Paul AnnaTaylor ,Agnieszka Wojtowicz-Vosloo,PlumPictures HarborLightEntertainment LlejuProductions ,Drama Horror Mystery Thriller EliotDeacon Paul AnnaTaylor Agnieszka Wojtowicz-VoslooPlumPictures HarborLightEntertainment LlejuProductions en
281730,en,Fugly,Comedy Drama Thriller ,R.SChautala Dev Devi ,Kabir Sadanand,,Comedy Drama Thriller R.SChautala Dev Devi Kabir Sadananden
510,en,One Flew Over the Cuckoo's Nest,Drama ,RandlePatrickMcMurphy NurseMildredRatched Martini ,Miloš Forman,UnitedArtists FantasyFilms WarnerBros. ,Drama RandlePatrickMcMurphy NurseMildredRatched Martini Miloš FormanUnitedArtists FantasyFilms WarnerBros. en
362105,en,R.L. Stine's Monsterville: The Cabinet of Souls,Comedy Horror ,Beth Lilith Hunter ,Peter DeLuise,EveryWhereStudios ,Comedy Horror Beth Lilith Hunter Peter DeLuiseEveryWhereStudios en
10970,en,Silent Movie,Comedy ,MelFunn MartyEggs DomBell ,Mel Brooks,CrossbowProductions ,Comedy MelFunn MartyEggs DomBell Mel BrooksCrossbowProductions en
375290,hi,Airlift,Thriller Action Drama History ,RanjitKatyal AmritaKatyal Tasneem ,Raja Menon,T-Series HariOmEntertainmentCo. CapeOfGoodFilms ,Thriller Action Drama History RanjitKatyal AmritaKatyal Tasneem Raja MenonT-Series HariOmEntertainmentCo. CapeOfGoodFilms hi
17663,en,Anne of Green Gables,Drama Family ,AnneShirley MarillaCuthbert MatthewCuthbert ,Kevin Sullivan,SullivanEntertainment ,Drama Family AnneShirley MarillaCuthbert MatthewCuthbert Kevin SullivanSullivanEntertainment en
270938,en,Falcon Rising,Adventure Action ,John'Falcon'Chapman MannyRidley CarloBororo ,Ernie Barbarash,StrohberryFilms ,Adventure Action John'Falcon'Chapman MannyRidley CarloBororo Ernie BarbarashStrohberryFilms en
116613,en,The Sweeney,Action Drama Crime ,JackRegan GeorgeCarter NancyLewis ,Nick Love,VertigoFilms ExponentialFilms EmbargoFilms ,Action Drama Crime JackRegan GeorgeCarter NancyLewis Nick LoveVertigoFilms ExponentialFilms EmbargoFilms en
11826,en,Sexy Beast,Crime Drama Thriller ,Gary„Gal“Dove DonLogan TeddyBass ,Jonathan Glazer,FoxSearchlightPictures Kanzaman Filmfour RecordedPictureCompany(RPC) ,Crime Drama Thriller Gary„Gal“Dove DonLogan TeddyBass Jonathan GlazerFoxSearchlightPictures Kanzaman Filmfour RecordedPictureCompany(RPC) en
29920,sv,Easy Money,Drama Thriller Crime ,Johan'JW'Westlund Jorge Mrado ,Daniel Espinosa,TreVännerProduktionAB SwedishFilmInstitute FilmiVäst ,Drama Thriller Crime Johan'JW'Westlund Jorge Mrado Daniel EspinosaTreVännerProduktionAB SwedishFilmInstitute FilmiVäst sv
1088,en,Whale Rider,Drama Family ,PaikeaApirana Koro NannyFlowers ,Niki Caro,SouthPacificPictures ,Drama Family PaikeaApirana Koro NannyFlowers Niki CaroSouthPacificPictures en
26379,en,Paa,Drama Family Foreign ,Auro AmolArte VidyaArte ,nan,ABCorp ,Drama Family Foreign Auro AmolArte VidyaArte nanABCorp en
34069,de,Cargo,Thriller Mystery Science Fiction ,SamuelDecker LauraPortmann AnnaLindbergh ,Ivan Engler,Telepool AtlantisPictures SchweizerischeRadio-undFernsehgesellschaft(SRG) AscotEliteEntertainmentGroup EgliFilm TeleclubAG CentauriMedia ,Thriller Mystery Science Fiction SamuelDecker LauraPortmann AnnaLindbergh Ivan EnglerTelepool AtlantisPictures SchweizerischeRadio-undFernsehgesellschaft(SRG) AscotEliteEntertainmentGroup EgliFilm TeleclubAG CentauriMedia de
10947,en,High School Musical,Comedy Drama Family Music TV Movie ,TroyBolton GabriellaMontez SharpayEvans ,Kenny Ortega,DisneyChannel ,Comedy Drama Family Music TV Movie TroyBolton GabriellaMontez SharpayEvans Kenny OrtegaDisneyChannel en
47452,en,Love and Death on Long Island,Drama Romance Foreign ,GilesDe'Ath RonnieBostock Mrs.Barker ,Richard Kwietniowski,ArtsCouncilofEngland BritishBroadcastingCorporation(BBC) BritishScreenProductions ,Drama Romance Foreign GilesDe'Ath RonnieBostock Mrs.Barker Richard KwietniowskiArtsCouncilofEngland BritishBroadcastingCorporation(BBC) BritishScreenProductions en
3040,ru,Night Watch,Fantasy Action Thriller ,AntonGorodetsky Geser Olga ,Timur Bekmambetov,BazelevsProduction ChannelOneRussia TABBAK TheFirstChannel ,Fantasy Action Thriller AntonGorodetsky Geser Olga Timur BekmambetovBazelevsProduction ChannelOneRussia TABBAK TheFirstChannel ru
11386,en,The Crying Game,Romance Crime Drama Thriller ,Fergus Dil Jude ,Neil Jordan,MiramaxFilms ChannelFourFilms PalacePictures NipponFilmDevelopmentandFinanceInc. Eurotrustees BritishScreenProductions ,Romance Crime Drama Thriller Fergus Dil Jude Neil JordanMiramaxFilms ChannelFourFilms PalacePictures NipponFilmDevelopmentandFinanceInc. Eurotrustees BritishScreenProductions en
10246,en,Porky's,Comedy ,PeeWee Billy Tommy ,Bob Clark,MelvinSimonProductions AstralBellevuePathé ,Comedy PeeWee Billy Tommy Bob ClarkMelvinSimonProductions AstralBellevuePathé en
29426,en,Survival of the Dead,Horror Science Fiction ,SargeNicotineCrockett PatrickO'Flynn Janet/JaneO'Flynn ,George A. Romero,DevonshireProductions ArtfireFilms NewRomero SuddenStormProductions BlankoftheDeadProductions ,Horror Science Fiction SargeNicotineCrockett PatrickO'Flynn Janet/JaneO'Flynn George A. RomeroDevonshireProductions ArtfireFilms NewRomero SuddenStormProductions BlankoftheDeadProductions en
10331,en,Night of the Living Dead,Horror ,Ben Barbra HarryCooper ,George A. Romero,LaurelGroup OffColorFilms ImageTen MarketSquareProductions ,Horror Ben Barbra HarryCooper George A. RomeroLaurelGroup OffColorFilms ImageTen MarketSquareProductions en
153,en,Lost in Translation,Drama ,BobHarris Charlotte Kelly ,Sofia Coppola,AmericanZoetrope ,Drama BobHarris Charlotte Kelly Sofia CoppolaAmericanZoetrope en
703,en,Annie Hall,Comedy Drama Romance ,AlvySinger AnnieHall Rob ,Woody Allen,UnitedArtists ,Comedy Drama Romance AlvySinger AnnieHall Rob Woody AllenUnitedArtists en
27191,en,The Greatest Show on Earth,Action Drama Romance ,Holly TheGreatSebastian BradBraden ,Cecil B. DeMille,ParamountPictures ,Action Drama Romance Holly TheGreatSebastian BradBraden Cecil B. DeMilleParamountPictures en
1365,en,Monster's Ball,Drama Romance ,LeticiaMusgrove HankGrotowski SonnyGrotowski ,Marc Forster,LionsGateFilms LeeDanielsEntertainment ,Drama Romance LeticiaMusgrove HankGrotowski SonnyGrotowski Marc ForsterLionsGateFilms LeeDanielsEntertainment en
287424,en,Maggie,Horror ,WadeVogel MaggieVogel Caroline ,Henry Hobson,Lionsgate GrindstoneEntertainmentGroup SilverReel SlyPredator MattBaerFilms GoldStarFilms LotusEntertainment(I) ,Horror WadeVogel MaggieVogel Caroline Henry HobsonLionsgate GrindstoneEntertainmentGroup SilverReel SlyPredator MattBaerFilms GoldStarFilms LotusEntertainment(I) en
451,en,Leaving Las Vegas,Drama Romance ,BenSanderson Sera Yuri ,Mike Figgis,UnitedArtists IntialProductions ,Drama Romance BenSanderson Sera Yuri Mike FiggisUnitedArtists IntialProductions en
165864,en,Hansel and Gretel Get Baked,Horror Comedy ,Gretel Hansel Agnes/TheWitch ,Duane Journey,TribecaProductions ,Horror Comedy Gretel Hansel Agnes/TheWitch Duane JourneyTribecaProductions en
987,en,The Front Page,Romance Drama Comedy ,HildebrandJohnson WalterBurns/OttoFishbine PeggyGrant ,Billy Wilder,UniversalStudios ,Romance Drama Comedy HildebrandJohnson WalterBurns/OttoFishbine PeggyGrant Billy WilderUniversalStudios en
241251,en,The Boy Next Door,Thriller ,ClairePeterson NoahSandborn KevinPeterson ,Rob Cohen,UniversalPictures NuyoricanProductions BlumhouseProductions SmartEntertainment ,Thriller ClairePeterson NoahSandborn KevinPeterson Rob CohenUniversalPictures NuyoricanProductions BlumhouseProductions SmartEntertainment en
40494,en,Trapeze,Drama ,MikeRibble TinoOrsini Lola ,Carol Reed,JoannaProductions ,Drama MikeRibble TinoOrsini Lola Carol ReedJoannaProductions en
39781,en,The Kids Are All Right,Comedy Drama ,Jules Nic Paul ,Lisa Cholodenko,MandalayVision 10thHoleProductions FocusFeatures GilbertFilms SaintAireProduction ArtistInternational AntidoteFilms(I) ArtistInternationalManagement ,Comedy Drama Jules Nic Paul Lisa CholodenkoMandalayVision 10thHoleProductions FocusFeatures GilbertFilms SaintAireProduction ArtistInternational AntidoteFilms(I) ArtistInternationalManagement en
8337,en,They Live,Action Horror Science Fiction Thriller ,Nada Frank Holly ,John Carpenter,UniversalPictures AliveFilms LarryFrancoProductions ,Action Horror Science Fiction Thriller Nada Frank Holly John CarpenterUniversalPictures AliveFilms LarryFrancoProductions en
5925,en,The Great Escape,Adventure Drama History Thriller War ,CaptainHilts FlightLt.Hendley RogerBartlett ,John Sturges,UnitedArtists TheMirischCorporation ,Adventure Drama History Thriller War CaptainHilts FlightLt.Hendley RogerBartlett John SturgesUnitedArtists TheMirischCorporation en
8357,en,What the #$*! Do We (K)now!?,Documentary ,Lead Jennifer Bob ,William Arntz,LordoftheWind ,Documentary Lead Jennifer Bob William ArntzLordoftheWind en
146203,en,The Last Exorcism Part II,Horror Thriller ,NellSweetzer Gwen Doctor ,Ed Gass-Donnelly,StudioCanal CBSFilms ,Horror Thriller NellSweetzer Gwen Doctor Ed Gass-DonnellyStudioCanal CBSFilms en
85350,en,Boyhood,Drama ,Mason Mom Dad ,Richard Linklater,IFCFilms DetourFilmproduction ,Drama Mason Mom Dad Richard LinklaterIFCFilms DetourFilmproduction en
512,en,Scoop,Comedy Mystery ,SondraPransky PeterLyman SidWaterman ,Woody Allen,BBCFilms IngeniousFilmPartners IngeniousMedia PerdidoProd. ,Comedy Mystery SondraPransky PeterLyman SidWaterman Woody AllenBBCFilms IngeniousFilmPartners IngeniousMedia PerdidoProd. en
13408,en,The Wash,Action Comedy ,Sean DeeLoc Slim ,DJ Pooh,Lionsgate ,Action Comedy Sean DeeLoc Slim DJ PoohLionsgate en
47816,en,3 Strikes,Action Comedy Romance ,RobDouglas JuanitaJohnson Tone ,DJ Pooh,,Action Comedy Romance RobDouglas JuanitaJohnson Tone DJ Poohen
10744,en,The Cooler,Drama Romance ,BernieLootz ShellyKaplow NatalieBelisario ,Wayne Kramer,ContentFilm Pierce/WilliamsEntertainment ,Drama Romance BernieLootz ShellyKaplow NatalieBelisario Wayne KramerContentFilm Pierce/WilliamsEntertainment en
11536,en,The Misfits,Drama Action Romance ,GayLangland RoslynTaber PerceHowland ,John Huston,UnitedArtists SevenArtsProductions ,Drama Action Romance GayLangland RoslynTaber PerceHowland John HustonUnitedArtists SevenArtsProductions en
9782,en,The Night Listener,Drama Thriller ,DonnaD.Logand GabrielNoone Ashe ,Patrick Stettner,MiramaxFilms IFCFilms FortissimoFilms ,Drama Thriller DonnaD.Logand GabrielNoone Ashe Patrick StettnerMiramaxFilms IFCFilms FortissimoFilms en
18713,en,The Jerky Boys,Comedy Crime ,Himself Kamal  ,James Melkonian,CaravanPictures TouchstonePictures ,Comedy Crime Himself Kamal  James MelkonianCaravanPictures TouchstonePictures en
6537,es,The Orphanage,Horror Drama Thriller ,Laura Carlos Simón ,Juan Antonio Bayona,WildBunch Telecinco TelecincoCinema TelevisiódeCatalunyaTV3 EstaVivo!LaboratoriodeNuevosTalentos GrupoRodar RodaryRodarCineyTelevisión WarnerBros.PicturesdeEspaña ,Horror Drama Thriller Laura Carlos Simón Juan Antonio BayonaWildBunch Telecinco TelecincoCinema TelevisiódeCatalunyaTV3 EstaVivo!LaboratoriodeNuevosTalentos GrupoRodar RodaryRodarCineyTelevisión WarnerBros.PicturesdeEspaña es
184345,en,A Haunted House 2,Comedy Horror ,Malcolm Megan Kisha ,Michael Tiddes,AutomatikEntertainment OpenRoadFilms ,Comedy Horror Malcolm Megan Kisha Michael TiddesAutomatikEntertainment OpenRoadFilms en
1809,en,The Rules of Attraction,Comedy Drama Romance ,SeanBateman LaurenHynde PaulDenton ,Roger Avary,KingsgateFilms ,Comedy Drama Romance SeanBateman LaurenHynde PaulDenton Roger AvaryKingsgateFilms en
2370,en,Topaz,Action Drama Mystery Thriller ,AndréDevereaux NicoleDevereaux MichèlePicard ,Alfred Hitchcock,UniversalPictures ,Action Drama Mystery Thriller AndréDevereaux NicoleDevereaux MichèlePicard Alfred HitchcockUniversalPictures en
